korean_word,english_translation,mandarin_translation,mandarin_pinyin,category,difficulty
꾸짖다,scold; rebuke,指责，责骂,zhǐzé，zémà,인간관계,3
누이,sister,姐妹,jiěmèi,인간관계,3
봐주다,understand; tolerate; turn a blind eye to,放一马，给面子，行方便，手下开恩,fàngyīmǎ，gěimiànzi，xíngfāngbiàn，shǒuxiàkāi'ēn,인간관계,3
핏줄,blood vessel; vein; artery,血管,xuèguǎn,인간관계,3
각별하다,special; extraordinary,特别，非同寻常，格外,tèbié，fēitóngxúncháng，géwài,인간관계,3
폐,trouble,麻烦，打扰，打搅,máfán，dǎrǎo，dǎjiǎo,인간관계,3
노총각,old bachelor,老单身汉，老光棍，大龄男青年,lǎodānshēnhàn，lǎoguānggùn，dàlíngnánqīngnián,인간관계,3
외동딸,only daughter,独生女,dúshēngnǚ,인간관계,3
얌체,free rider; selfish person,厚脸皮，厚颜无耻之人,hòuliǎnpí，hòuyánwúchǐzhīrén,인간관계,3
마누라,wife,老婆,lǎopó,인간관계,3
낯익다,familiar,面熟，面善,miànshú，miànshàn,인간관계,3
티격태격하다,bicker with each other; quarrel,争吵，互不相让,zhēngchǎo，hùbùxiāngràng,인간관계,3
다그치다,rush,加紧，赶，促进,jiājǐn，gǎn，cùjìn,인간관계,3
으르다,threaten; scare,威胁，恐吓,wēixié，kǒnghè,인간관계,3
노처녀,old maid; spinster,老姑娘，大龄女青年,lǎogūniáng，dàlíngnǚqīngnián,인간관계,3
과부,widow,寡妇,guǎfù,인간관계,3
노릇,job; work,工作，事，玩意,gōngzuò，shì，wányì,인간관계,3
또래,peer,同龄人，同辈人,tónglíngrén，tóngbèirén,인간관계,3
권위적,authoritative; overbearing,专制的，专制型的,zhuānzhìde，zhuānzhìxíngde,인간관계,3
대,lineage; family tree,代,dài,인간관계,3
가문,family; clan,家族,jiāzú,인간관계,3
새댁,newlywed bride,(无对应词汇),(wúduìyìngcíhuì),인간관계,3
벗,friend,朋友，友人,péngyǒu，yǒurén,인간관계,3
무례,rudeness; disrespect,无礼，没有礼貌,wúlǐ，méiyǒulǐmào,인간관계,3
끈끈하다,sticky,粘粘的，粘糊糊的,zhānzhānde，zhānhūhūde,인간관계,3
예전,past; old days,很久以前,hěnjiǔyǐqián,인간관계,3
피차,both; each other,彼此,bǐcǐ,인간관계,3
장례,funeral,葬礼,zànglǐ,인간관계,3
주례,officiating,主持,zhǔchí,인간관계,3
환갑,age 60; 60th birthday,花甲,huājiǎ,인간관계,3
고인,dead person; the deceased,逝者，故人,shìzhě，gùrén,인간관계,3
여사,Mrs.,女士,nǚshì,인간관계,3
기만,deception,欺瞒，欺骗，欺诈，诈骗,qīmán，qīpiàn，qīzhà，zhàpiàn,인간관계,3
차례,charye,祭祀,jìsì,인간관계,3
경청,listening attentively; listening courteously; being all ears,倾听,qīngtīng,인간관계,3
등지다,become estranged,闹翻，不和,nàofān，bùhé,인간관계,3
옹기종기,in a huddle	,大大小小地,dàdàxiǎoxiǎodì,인간관계,3
따돌리다,exclude,排挤，排斥,páijǐ，páichì,인간관계,3
집사람,wife,内人,nèirén,인간관계,3
결별,separation; breakup; split,决裂，分道扬镳,juéliè，fēndàoyángbiāo,인간관계,3
뒷바라지,care,照料，伺候，后援,zhàoliào，cìhòu，hòuyuán,인간관계,3
사교,socializing; social life; being social,社交,shèjiāo,인간관계,3
우대,favorable treatment; hospitality,优待,yōudài,인간관계,3
대,(no equivalent expression),(无对应词汇),(wúduìyìngcíhuì),인간관계,3
혼인,marriage; wedding,婚姻，结婚,hūnyīn，jiéhūn,인간관계,3
피로연,banquet; reception,喜宴,xǐyàn,인간관계,3
대들다,defy; resist,顶撞，顶嘴,dǐngzhuàng，dǐngzuǐ,인간관계,3
성인,saint; holy man,圣人，圣贤,shèngrén，shèngxián,인간관계,3
본명,real name,本名，原名,běnmíng，yuánmíng,인간관계,3
교제,dating; relationship,交往,jiāowǎng,인간관계,3
신세,debt of gratitude,关照，恩情，麻烦，打搅,guānzhào，ēnqíng，máfán，dǎjiǎo,인간관계,3
오누이,brother and sister,兄妹,xiōngmèi,인간관계,3
신의,fidelity; truthfulness,信义，义气,xìnyì，yìqì,인간관계,3
야단치다,scold; punish,训斥，叱责,xùnchì，chìzé,인간관계,3
감언이설,sweet talk,甜言蜜语，花言巧语,tiányánmìyǔ，huāyánqiǎoyǔ,인간관계,3
군,gun,君,jūn,인간관계,3
서먹하다,awkward,生分，陌生，拘谨,shēngfēn，mòshēng，jūjǐn,인간관계,3
상의,discussion,商量，商议，讨论,shāngliáng，shāngyì，tǎolùn,인간관계,3
연하,being younger; younger person,年龄小，年纪轻,niánlíngxiǎo，niánjìqīng,인간관계,3
천생연분,soulmate,天作之合，天生一对,tiānzuòzhīhé，tiānshēngyíduì,인간관계,3
길들이다,tame; domesticate,驯服,xùnfú,인간관계,3
여의다,be bereaved of; lose; be bereft of,失去，死别,shīqù，sǐbié,인간관계,3
야단맞다,be scolded; be punished,被训斥，被叱责,bèixùnchì，bèichìzé,인간관계,3
이상형,ideal type,理想型,lǐxiǎngxíng,인간관계,3
조의금,condolence money,赙金,fùjīn,인간관계,3
권위적,being authoritative,专制的，专制型的,zhuānzhìde，zhuānzhìxíngde,인간관계,3
성묘,visit to one's ancestral grave,扫墓，上坟,sǎomù，shàngfén,인간관계,3
단결,solidarity; unity; union,团结,tuánjié,인간관계,3
왕따,bullying; outcast,孤立，边缘化，边缘人，被排斥者,gūlì，biānyuánhuà，biānyuánrén，bèipáichìzhě,인간관계,3
내치다,throw away,甩，拂,shuǎi，fú,인간관계,3
돈독하다,close; reliable,淳厚，密切,chúnhòu，mìqiè,인간관계,3
맏이,firstborn,老大,lǎodà,인간관계,3
섬기다,serve,侍奉，奉养,shìfèng，fèngyǎng,인간관계,3
회갑,one's sixtieth birthday; the age of sixty,花甲，花甲之年，六十岁,huājiǎ，huājiǎzhīnián，liùshísuì,인간관계,3
동행,accompanying,同行，同去，同路,tóngháng，tóngqù，tónglù,인간관계,3
위계질서,order of rank; hierarchy,上下秩序，官阶秩序,shàngxiàzhìxù，guānjiēzhìxù,인간관계,3
긴밀하다,close; intimate,紧密，亲密,jǐnmì，qīnmì,인간관계,3
상견례,first meeting,见面礼，见面仪式,jiànmiànlǐ，jiànmiànyíshì,인간관계,3
현모양처,wise mother and good wife,良母贤妻,liángmǔxiánqī,인간관계,3
리더십,leadership,领导力，领导能力,lǐngdǎolì，lǐngdǎonénglì,인간관계,3
학벌,academic background; educational background,学历，母校的社会地位,xuélì，mǔxiàodeshèhuìdìwèi,인간관계,3
조문,paying tribute,吊唁，吊丧,diàoyàn，diàosāng,인간관계,3
형부,brother-in-law,姐夫,jiěfū,인간관계,3
학번,student ID number,学号,xuéhào,인간관계,3
배신,betrayal; treachery,背叛,bèipàn,인간관계,3
애칭,pet name; nickname,爱称，昵称,àichēng，nìchēng,인간관계,3
중매,matchmaking,说媒，做媒,shuōméi，zuòméi,인간관계,3
친화,harmony; friendship; affinity,亲和,qīnhé,인간관계,3
푸대접,poor treatment,怠慢，冷落 ，亏待，冷遇,dàimàn，lěngluò ，kuīdài，lěngyù,인간관계,3
대장,head; leader,队长,duìzhǎng,인간관계,3
하객,guest; visitor,贺客，宾客,hèkè，bīnkè,인간관계,3
자손,sons and grandsons,子孙,zǐsūn,인간관계,3
상봉,meeting; reunion,相逢,xiāngféng,인간관계,3
터놓다,open; clear,打开，敞开,dǎkāi，chǎngkāi,인간관계,3
양,Ms.,(无对应词汇),(wúduìyìngcíhuì),인간관계,3
연말연시,year-end and New Year's,岁末年初，年末年初,suìmòniánchū，niánmòniánchū,인간관계,3
출생,birth,出生，出世,chūshēng，chūshì,인간관계,3
선,blind date with a potential spouse,相亲,xiāngqīn,인간관계,3
불화,disharmony; discord,不和，不和睦,bùhé，bùhémù,인간관계,3
친지,close friend,亲朋好友，熟人,qīnpénghǎoyǒu，shúrén,인간관계,3
고,the late,故，已故,gù，yǐgù,인간관계,3
구박,abuse; harrassment,虐待，刁难，折磨,nüèdài，diāonàn，zhémó,인간관계,3
연장자,older person; one's senior,长者，长辈,zhǎngzhě，zhǎngbèi,인간관계,3
지인,acquaintance,熟人,shúrén,인간관계,3
절친하다,close,亲密,qīnmì,인간관계,3
혈연,blood relation; blood ties,血缘,xuèyuán,인간관계,3
군,gun,(无对应词汇),(wúduìyìngcíhuì),인간관계,3
삼삼오오,being in twos and threes; being in groups; being in knots,三三五五，三五成群,sānsānwǔwǔ，sānwǔchéngqún,인간관계,3
년생,nyeonsaeng,(无对应词汇),(wúduìyìngcíhuì),인간관계,3
친분,closeness; friendship,交情,jiāoqíng,인간관계,3
대등,being equal; being even,对等，势均力敌,duìděng，shìjūnlìdí,인간관계,3
상부상조,mutual help; mutual aid,互补互助,hùbǔhùzhù,인간관계,3
부양,support,赡养，抚养,shànyǎng，fǔyǎng,인간관계,3
오붓하다,peaceful; comfortable,和睦,hémù,인간관계,3
밀어주다,help; support; back,推一把，支持,tuīyībǎ，zhīchí,인간관계,3
동성,same sex,同性,tóngxìng,인간관계,3
참견,interference,参与，干预，过问，插嘴,cānyù，gānyù，guòwèn，chāzuǐ,인간관계,3
커플,couple,情侣,qínglǚ,인간관계,3
백년해로,married couple growing old together,百年偕老，白头偕老,bǎiniánxiélǎo，báitóuxiélǎo,인간관계,3
맞장구,agreement,随声附和，一唱一和，应和,suíshēngfùhè，yīchàngyīhè，yìnghè,인간관계,3
불효자,undutiful child; unfilial child,不孝子，不孝之子，逆子,bùxiàozi，bùxiàozhīzi，nìzi,인간관계,3
모친,mother,母亲,mǔqīn,인간관계,3
따돌림,bullying,排挤，排斥，孤立，欺负,páijǐ，páichì，gūlì，qīfù,인간관계,3
처가,wife's home,岳家,yuèjiā,인간관계,3
효녀,filial daughter; devoted daughter,孝女,xiàonǚ,인간관계,3
대인,being face-to-face,对人,duìrén,인간관계,3
편들다,side with; be on someone's side,偏袒，袒护，偏向,piāntǎn，tǎnhù，piānxiàng,인간관계,3
헐뜯다,slander; malign; speak ill of,中伤，挖苦，贬损,zhòngshāng，wākǔ，biǎnsǔn,인간관계,3
친족,relative,亲属，亲族,qīnshǔ，qīnzú,인간관계,3
접대,entertainment,接待，款待,jiēdài，kuǎndài,인간관계,3
헌신,devotion; dedication; commitment,献身，投身，牺牲，无私,xiànshēn，tóushēn，xīshēng，wúsī,인간관계,3
반항,defiance; disobedience; rebellion,反抗，抗拒,fǎnkàng，kàngjù,인간관계,3
헌신적,being devoted; being dedicated; being committed,献身的,xiànshēnde,인간관계,3
맏형,eldest brother,大哥，长兄,dàgē，zhǎngxiōng,인간관계,3
부응,satisfaction; living up to something,顺应，遵从，不辜负,shùnyìng，zūncóng，bùgūfù,인간관계,3
험담,slander; backbiting; gossip,诽谤，诋毁,fěibàng，dǐhuǐ,인간관계,3
조부모,grandparents,祖父母,zǔfùmǔ,인간관계,3
첫인사,first greeting,初次问候,chūcìwènhòu,인간관계,3
동등,equality,同等，平等,tóngděng，píngděng,인간관계,3
송년,year-end,送旧年，年终,sòngjiùnián，niánzhōng,인간관계,3
유유상종,birds of a feather flock together,物以类聚，人以群分,wùyǐlèijù，rényǐqúnfēn,인간관계,3
재혼,remarriage,再婚,zàihūn,인간관계,3
회갑연,one's sixtieth birthday party ,花甲宴，六十寿宴,huājiǎyàn，liùshíshòuyàn,인간관계,3
선후배,older and younger alumni,师兄弟，前后辈,shīxiōngdì，qiánhòubèi,인간관계,3
친교,friendship,深交；至交；至好,shēnjiāo；zhìjiāo；zhìhǎo,인간관계,3
헌신적,devoted; dedicated; committed,献身的，忘我的，无私的,xiànshēnde，wàngwǒde，wúsīde,인간관계,3
보수적,conservativeness,保守的,bǎoshǒude,정치,3
우호적,being friendly; being amicable; being cordial,友好的,yǒuhǎode,정치,3
유세,power; influence,权势，势力,quánshì，shìlì,정치,3
신임,confidence; trust,信任,xìnrèn,정치,3
우세,superiority; predominance; ascendancy,优势，上风,yōushì，shàngfēng,정치,3
거론,discussion; criticism,提及，论及,tíjí，lùnjí,정치,3
거느리다,have; take care of,带，养,dài，yǎng,정치,3
이행,fulfillment; execution; carrying out,履行,lǚxíng,정치,3
비전,vision,前景，蓝图,qiánjǐng，lántú,정치,3
다스리다,manage,管理，治理，统治,guǎnlǐ，zhìlǐ，tǒngzhì,정치,3
강화,reinforcement; strengthening,强化，加强,qiánghuà，jiāqiáng,정치,3
개척,reclamation; cultivation,开垦,kāikěn,정치,3
처,wife,妻子,qīzǐ,정치,3
공로,contribution,功劳,gōngláo,정치,3
보수,conservation,保守,bǎoshǒu,정치,3
우호적,friendly; amicable; cordial,友好的,yǒuhǎode,정치,3
감사,inspection; investigation,监查，监察,jiānchá，jiānchá,정치,3
보수적,conservative,保守的,bǎoshǒude,정치,3
분산,dispersion,分散,fēnsǎn,정치,3
진보적,progressive ,进步的,jìnbùde,정치,3
협상,negotiation; talk,协商，磋商,xiéshāng，cuōshāng,정치,3
북한,Bukhan,北韩，朝鲜，北朝鲜,běihán，cháoxiān，běicháoxiān,정치,3
과반수,majority,过半数，超过半数,guòbànshù，chāoguòbànshù,정치,3
서민,ordinary person; folk,百姓，平民,bǎixìng，píngmín,정치,3
강대국,powerful nation,强国,qiángguó,정치,3
강행,pushing ahead,硬干,yìnggàn,정치,3
점령,occupation,占领,zhànlǐng,정치,3
당선,being elected,当选,dāngxuǎn,정치,3
건국,establishment of a country,建国，开国,jiànguó，kāiguó,정치,3
백성,subjects; populace; the people,百姓,bǎixìng,정치,3
후속,follow-up; subsequence,后续,hòuxù,정치,3
협정,agreement; deal,协定，协商决定,xiédìng，xiéshāngjuédìng,정치,3
개입,interference; meddling,介入,jièrù,정치,3
공약,pledge,承诺,chéngnuò,정치,3
교섭,negotiation,交涉，谈判,jiāoshè，tánpàn,정치,3
영토,territory,领土,lǐngtǔ,정치,3
간담회,meeting; talk; discussion,恳谈会，座谈会,kěntánhuì，zuòtánhuì,정치,3
한반도,hanbando,韩半岛，朝鲜半岛,hánbàndǎo，cháoxiānbàndǎo,정치,3
타협,compromise; meeting halfway,妥协,tuǒxié,정치,3
진보적,progressive,进步的,jìnbùde,정치,3
공중,public,大众，公众，民众,dàzhòng，gōngzhòng，mínzhòng,정치,3
유권자,voter,选民,xuǎnmín,정치,3
국비,public funds; government expenses,国费，公费,guófèi，gōngfèi,정치,3
강국,powerful nation,强国,qiángguó,정치,3
권장,recommendation; encouragement,推荐，奖励,tuījiàn，jiǎnglì,정치,3
국경,border; frontier,国境，边境,guójìng，biānjìng,정치,3
군,military; army,军，军队,jūn，jūnduì,정치,3
강압,coercion; pressure; duress,强压，压制，强制,qiángyā，yāzhì，qiángzhì,정치,3
개표,ballot counting,开票,kāipiào,정치,3
민주,democracy,民主,mínzhǔ,정치,3
부하,subordinate,部下，下级，下属,bùxià，xiàjí，xiàshǔ,정치,3
간첩,spy,间谍,jiàndié,정치,3
세계관,world view,世界观,shìjièguān,정치,3
국내외,home and abroad; domestic and foreign,国内外,guónèiwài,정치,3
후퇴,withdrawal; retreat,后退，撤退,hòutuì，chètuì,정치,3
사법,justice; being judicial; being legal; law enforcement,司法,sīfǎ,정치,3
기부금,donation money,捐款,juānkuǎn,정치,3
노령,old age,老龄，高龄,lǎolíng，gāolíng,정치,3
현,current; present; existing,现，现今，现任，眼前,xiàn，xiànjīn，xiànrèn，yǎnqián,정치,3
진상,truth; reality,真相,zhēnxiàng,정치,3
각계각층,diverse fields and classes ,各界，各个阶层,gèjiè，gègèjiēcéng,정치,3
이산가족,separated families; dispersed families,离散家庭,lísànjiātíng,정치,3
서열,rank; grade,排序，排名，辈分,páixù，páimíng，bèifēn,정치,3
독재,dictatorship; tyranny,独裁，霸权,dúcái，bàquán,정치,3
선두,head; leader; forefront,前列，领先，领头羊,qiánliè，lǐngxiān，lǐngtóuyáng,정치,3
진영,bloc,阵营,zhènyíng,정치,3
국가적,being national; being state,国家的,guójiāde,정치,3
국왕,king,国王,guówáng,정치,3
정권,power; administration,政权,zhèngquán,정치,3
정복,conquest,征服,zhēngfú,정치,3
개국,country; nation,国,guó,정치,3
주권,sovereignty,主权,zhǔquán,정치,3
만장일치,unanimity,全场一致，全票,quánchǎngyízhì，quánpiào,정치,3
자본주의,capitalism,资本主义,zīběnzhǔyì,정치,3
장려,encouragement,鼓励，激励，奖励,gǔlì，jīlì，jiǎnglì,정치,3
비방,slander; libel,诽谤,fěibàng,정치,3
